"id","displayname","latitude","longitude","day","month","year","literaturelink","Secondary sample accession","Alternative sample name 2","Host","Environmental sample","City/region","Collection date","Host status","Run accession","Alternative sample name 1","Study accession","Sample alias","Isolation source","Accession","Host sex","Country","Sample accession","Collected by","Experiment accession"
"6483369981b14900123177dd","SAMN12212219",47.562446,7.583217,"","",2017,"","SRS5312538","","Human","","","2017","","SRR10028167","","PRJNA543274","600085-17","","","","Switzerland","SAMN12212219","","SRX6764426"
"6483369981b14900123177db","SAMN12212223",47.562446,7.583217,"","",2017,"","SRS5312543","","Human","","","2017","","SRR10028162","","PRJNA543274","605161-17","","","","Switzerland","SAMN12212223","","SRX6764431"
"6483369981b14900123177fb","SAMN12212238",47.562446,7.583217,"","",2017,"","SRS5312656","","Human","","","2017","","SRR10028308","","PRJNA543274","608870-17","","","","Switzerland","SAMN12212238","","SRX6764544"
"6483369981b14900123177f9","SAMN12212241",47.562446,7.583217,"","",2016,"","SRS5312659","","Human","","","2016","","SRR10028305","","PRJNA543274","612524-16","","","","Switzerland","SAMN12212241","","SRX6764547"
"6483369981b14900123177e3","SAMN12212251",47.562446,7.583217,"","",2017,"","SRS5312524","","Human","","","2017","","SRR10028182","","PRJNA543274","700538-17","","","","Switzerland","SAMN12212251","","SRX6764412"
"6483369981b14900123177f7","SAMN12212257",47.562446,7.583217,"","",2017,"","SRS5312686","","Human","","","2017","","SRR10028280","","PRJNA543274","701411-17","","","","Switzerland","SAMN12212257","","SRX6764574"
"6483369981b14900123177f5","SAMN12212259",47.562446,7.583217,"","",2017,"","SRS5312688","","Human","","","2017","","SRR10028278","","PRJNA543274","704117-17","","","","Switzerland","SAMN12212259","","SRX6764576"
"6483369981b14900123177e9","SAMN12212293",47.562446,7.583217,"","",2017,"","SRS5312755","","Human","","","2017","","SRR10028210","","PRJNA543274","717892-17","","","","Switzerland","SAMN12212293","","SRX6764643"
"6483369981b14900123177f3","SAMN12212262",47.562446,7.583217,"","",2017,"","SRS5312691","","Human","","","2017","","SRR10028275","","PRJNA543274","705021-17","","","","Switzerland","SAMN12212262","","SRX6764579"
"6483369981b14900123177e7","SAMN12212294",47.562446,7.583217,"","",2016,"","SRS5312756","","Human","","","2016","","SRR10028209","","PRJNA543274","718755-16","","","","Switzerland","SAMN12212294","","SRX6764644"
"6483369981b14900123177e5","SAMN12212299",47.562446,7.583217,"","",2017,"","SRS5312502","","","","","2017","","SRR10028203","","PRJNA543274","800274-17","","","","Switzerland","SAMN12212299","","SRX6764390"
"6483369981b1490012317809","SAMN12212313",47.562446,7.583217,"","",2017,"","SRS5312564","","","","","2017","","SRR10028402","","PRJNA543274","806877-17","","","","Switzerland","SAMN12212313","","SRX6764452"
"6483369981b1490012317807","SAMN12212314",47.562446,7.583217,"","",2016,"","SRS5312565","","","","","2016","","SRR10028401","","PRJNA543274","807594-16","","","","Switzerland","SAMN12212314","","SRX6764453"
"6483369981b1490012317805","SAMN12212317",18.983723,-99.235282,10,10,2003,"","SRS5312569","","","","","2003-10-10","","SRR10028397","","PRJNA543274","DSM-15968","","","","Mexico","SAMN12212317","Centro de Investigacion sobre Fijacion de Nitrogeno, UNAM, Cuernavaca, Morelos, Mexico","SRX6764457"
"5f4a0c80f87f39f9b991f6c8","SAMN12220373",40.44,-79.97,"","",2018,"","SRS5066696","","Human","","Pittsburgh, Pennsylvania","","","SRR9647555","KLP00302","","","Urine","","","USA","SAMN12220373","",""
"644019af8c9ce5c77e8c33cf","SAMN12233573",22.535383,114.05471,28,2,2019,"","SRS5924830","","","False","Shenzhen","2019-02-28","","SRR10808204","","PRJNA553302","Klebsiella sp. Glu3","activated sludge","","","China","SAMN12233573","Dan Wang","SRX7481941"
"5f47e938677a5553e5245c65","SAMN12250610",40,-100,18,8,2015,"","SRS5539412","","Human","","","","","SRR10905733","AS012291","","","Lung","","","USA","SAMN12250610","",""
"5f47f10b677a5528d1245d1f","SAMN12250613",40,-100,24,8,2015,"","SRS5539443","","Human","","","","","SRR10906044","AS012294","","","Lung","","","USA","SAMN12250613","",""
"5f49522464435f34f67472c2","SAMN12250630",40,-100,28,7,2015,"","SRS5538927","","Human","","","","","SRR10905540","AS012311","","","Lung","","","USA","SAMN12250630","",""
"5f48b29e677a550372246be9","SAMN12250691",40,-100,16,5,2016,"","SRS5538993","","Human","","","","","SRR10905992","AS012372","","","Lung","","","USA","SAMN12250691","",""
"5f487eb064435f9bd2745792","SAMN12250725",40,-100,1,2,2016,"","SRS5539030","","Human","","","","","SRR10905707","AS012406","","","Lung","","","USA","SAMN12250725","",""
"5f48eca4677a554ba02470a7","SAMN12250736",40,-100,14,1,2015,"","SRS5539042","","Human","","","","","SRR10906111","AS012417","","","Lung","","","USA","SAMN12250736","",""
"5f47da23f87f39621791c1f4","SAMN12250751",40,-100,3,2,2015,"","SRS5539059","","Human","","","","","SRR10906094","AS012432","","","Lung","","","USA","SAMN12250751","",""
"6483369981b149001231780f","SAMN12250772",39.7837304,-100.445882,26,8,2015,"","SRS5539083","","Human","","","2015-08-26","","SRR10905452","","PRJNA553678","AS012453","","","","USA","SAMN12250772","Curetis GmbH","SRX7573847"
"5f485c5264435fc429745510","SAMN12342949",-25,135,"","",2015,"","SRS5140138","","Human","","","","","SRR9734837","AUSMDU00026886","","","","","","Australia","SAMN12342949","",""
"5f49ce8e64435f806f747cd1","SAMN12342953",-25,135,"","",2015,"","SRS5140134","","Human","","","","","SRR9734841","AUSMDU00026894","","","","","","Australia","SAMN12342953","",""
"5f48d2e764435f5ebc745e66","SAMN12342959",-25,135,"","",2015,"","SRS5140298","","Human","","","","","SRR9734677","AUSMDU00026885","","","","","","Australia","SAMN12342959","",""
"5f49df0bf87f39765f91f322","SAMN12619309",38.5,-98,"","",2019,"","SRS5314302","","","","KS","","","SRR10030069","CVM 45506","","","Animal feed","","","USA","SAMN12619309","",""
"65c229035fef0d6ad58023e7","SAMN12703570",-3.75,-64.5,24,1,2017,"","SRS5402253","","","","Ducke Reserve, AM","2017-01-24","","SRR10136603","","PRJNA564151","Klebsiella sp. Acro-833","Acromyrmex fungus garden","SRR10136603","","Brazil","SAMN12703570","","SRX6864686"
"65c229035fef0dd8938023e6","SAMN12703571",-2.637928,-60.9244083,24,1,2017,"","SRS5402254","","","","Anavilhanas, AM","2017-01-24","","SRR10136602","","PRJNA564151","Klebsiella sp. Acro-834","Acromyrmex fungus garden","SRR10136602","","Brazil","SAMN12703571","","SRX6864687"
"65ca2ff1e03504d70b1944d5","SAMN12703573",-2.637928,-60.9244083,24,1,2017,"","SRS5402256","","","","Anavilhanas, AM","2017-01-24","","SRR10136600","","PRJNA564151","Klebsiella sp. Ap-874","Apterostigma fungus garden","SRR10136600","","Brazil","SAMN12703573","","SRX6864689"
"5f47ecc4f87f39770b91c3e6","SAMN12731959",50,-85,1,1,2010,"","SRS5678842","","Human","","Ontario","","","SRR10482472","N16-03124","","","Blood","","","Canada","SAMN12731959","",""
"5f49191f64435fe1b1746cf5","SAMN12732008",55,-97,2,8,2015,"","SRS5502260","","Human","","Manitoba","","","SRR10259154","N16-02190","","","Blood","","","Canada","SAMN12732008","",""
"5f4992cd64435f5bc1747826","SAMN12732026",55,-106,14,9,2016,"","SRS6581572","","Human","","Saskatchewan","","","SRR11665764","N17-01017","","","Blood","","","Canada","SAMN12732026","",""
"5f48e7b864435f7c4d746013","SAMN13166967",40,-100,"","",2016,"","SRS5594173","","Human","","","","","SRR10377170","DHQP1701661","","","Urine","","","USA","SAMN13166967","",""
"5f489b6c64435f18227459a1","SAMN13167078",40,-100,"","",2016,"","SRS5594296","","Human","","","","","SRR10377047","DHQP1704433","","","Urine","","","USA","SAMN13167078","",""
"5f49cd58677a5520e2248324","SAMN13167081",40,-100,"","",2016,"","SRS5594299","","Human","","","","","SRR10377044","DHQP1704441","","","Urine","","","USA","SAMN13167081","",""
"5f492f3ff87f395c5191e528","SAMN13286538",19.1,-72.33,"",2,2018,"","SRS6422627","","Plantain","","","","","SRR11476415","G18-1365","","","Plantain","","","Haiti","SAMN13286538","",""
"5f49c74e64435ffabe747c4a","SAMN13286549",19.1,-72.33,"",2,2018,"","SRS6421942","","Plantain","","","","","SRR11475551","G18-1376","","","Plantain","","","Haiti","SAMN13286549","",""
"644019af8c9ce583ac8c34df","SAMN14392074",-15.771845,-47.873558,1,4,2015,"","SRS9107762","","Human","False","","2015-04-01","","SRR14700436","","PRJNA613075","Kv15","urine","","","Brazil","SAMN14392074","","SRX11038480"
"644019af8c9ce55fee8c33d1","SAMN14392075",-15.771845,-47.873558,1,9,2015,"","SRS9107763","","Human","False","","2015-09-01","","SRR14700435","","PRJNA613075","Kv35","blood","","","Brazil","SAMN14392075","","SRX11038481"
"644019af8c9ce553b58c34de","SAMN14392076",-15.771845,-47.873558,1,3,2016,"","SRS9107761","","Human","False","","2016-03-01","","SRR14700434","","PRJNA613075","Kv57","catheter","","","Brazil","SAMN14392076","","SRX11038482"
"644019af8c9ce57bbd8c34e2","SAMN14392077",-15.771845,-47.873558,1,1,2017,"","SRS9107764","","Human","False","","2017-01-01","","SRR14700433","","PRJNA613075","Kv97","urine","","","Brazil","SAMN14392077","","SRX11038483"
"644019af8c9ce5f1c88c33d4","SAMN14392078",-15.771845,-47.873558,1,1,2017,"","SRS9107760","","Human","False","","2017-01-01","","SRR14700437","","PRJNA613075","Kv104","blood","","","Brazil","SAMN14392078","","SRX11038479"
"65cdd7cd107c34c1fe88573f","SAMN14394643","","","",5,2019,"","SRS6336121","","Citrus sinensis","","","2019-05","","SRR11347443","","PRJNA613320","O852","decayed fruit","SRR11347443","","","SAMN14394643","Zhang Lulu","SRX7949384"
"65ca2ff1e035041119194510","SAMN14640176",40.4165001,-3.7025599,11,8,2014,"","SRS6515291","","Human","","","2014-08-11","","SRR11585240","","PRJNA626430","P45","Human gut","SRR11585240","","Spain","SAMN14640176","Ramon y Cajal Health Research Institute (IRYCIS)","SRX8152701"
"5f495be764435f0b5f74738f","SAMN14640320",40.4165001,-3.7025599,20,8,2013,"","SRS6515452","","Human","","","","","SRR11585079","J57","","","Human gut","","","Spain","SAMN14640320","",""
"5f48878af87f399dc191cec8","SAMN14640321",40.4165001,-3.7025599,8,11,2013,"","SRS6515453","","Human","","","","","SRR11585078","K64","","","Human gut","","","Spain","SAMN14640321","",""
"5f49d38264435f31c2747d28","SAMN14640322",40.4165001,-3.7025599,23,10,2014,"","SRS6515454","","Human","","","","","SRR11585077","K65","","","Human gut","","","Spain","SAMN14640322","",""
"5f48c781f87f394d1591dc75","SAMN14640323",40.4165001,-3.7025599,10,10,2014,"","SRS6515456","","Human","","","","","SRR11585075","K73","","","Human gut","","","Spain","SAMN14640323","",""
"5f498e07f87f39cc3c91ed68","SAMN14640325",40.4165001,-3.7025599,26,9,2014,"","SRS6515458","","Human","","","","","SRR11585073","R9","","","Human gut","","","Spain","SAMN14640325","",""
"65cdd7cd107c34ebf4885742","SAMN14649922",1.32,103.76,"","",2017,"","SRS6545575","","Human","","","2017","","SRR11622607","","PRJNA577535","EC2414","respiratory","SRR11622607","","Singapore","SAMN14649922","Singapore General Hospital","SRX8186599"
"65c229035fef0da6048024a6","SAMN14649925",1.32,103.76,"","",2017,"","SRS6545578","","Human","","","2017","","SRR11622604","","PRJNA577535","EC2479","urinary","SRR11622604","","Singapore","SAMN14649925","Singapore General Hospital","SRX8186602"
"644019af8c9ce561858c34dc","SAMN14649951",1.32,103.76,1,1,2018,"","SRS6545607","","Human","False","","2018-01-01","","SRR11622575","","PRJNA577535","EC2936","wound","","","Singapore","SAMN14649951","Singapore General Hospital","SRX8186631"
"65c229035fef0d932a8024d8","SAMN14851555",1.32,103.76,"","",2013,"","SRS6822369","","Human","","","2013","","SRR11992880","","PRJNA577535","EC0416","respiratory","SRR11992880","","Singapore","SAMN14851555","Singapore General Hospital","SRX8526825"
"65c229035fef0dc86e80253e","SAMN14851724",1.32,103.76,"","",2015,"","SRS6822312","","Human","","","2015","","SRR15212545","","PRJNA577535","EC1562","blood","SRR15212545","","Singapore","SAMN14851724","Singapore General Hospital","SRX11518931"
"6483369981b1490012317855","SAMN14967669",39.2904,-76.6122,18,6,2018,"","SRS6685587","","Human","","Baltimore, MD","2018-06-18","","SRR11819346","","PRJNA633565","CRE135","","","","USA","SAMN14967669","University of Maryland Medical Center","SRX8370302"
"6483369981b1490012317853","SAMN14967670",39.2904,-76.6122,15,1,2019,"","SRS6685588","","Human","","Baltimore, MD","2019-01-15","","SRR11819345","","PRJNA633565","CRE165","","","","USA","SAMN14967670","University of Maryland Medical Center","SRX8370303"
"6483369981b1490012317851","SAMN14967671",39.2904,-76.6122,1,4,2019,"","SRS6685589","","Human","","Baltimore, MD","2019-04-01","","SRR11819344","","PRJNA633565","CRE180","","","","USA","SAMN14967671","University of Maryland Medical Center","SRX8370304"
"6483369981b149001231784f","SAMN14967672",39.2904,-76.6122,15,4,2019,"","SRS6685590","","Human","","Baltimore, MD","2019-04-15","","SRR11819343","","PRJNA633565","CRE184","","","","USA","SAMN14967672","University of Maryland Medical Center","SRX8370305"
"6483369981b1490012317845","SAMN14978784",60.3133279,15.3716761,"",9,2011,"","SRS6682801","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816197","","PRJNA606666","KLP1025","","","","Sweden","SAMN14978784","Unilabs/Skaraborg Hospital","SRX8367125"
"6483369981b1490012317841","SAMN14978790",60.3133279,15.3716761,"",9,2011,"","SRS6682807","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816191","","PRJNA606666","KLP1257","","","","Sweden","SAMN14978790","Unilabs/Skaraborg Hospital","SRX8367131"
"6483369981b149001231783f","SAMN14978793",60.3133279,15.3716761,"",9,2011,"","SRS6682810","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816188","","PRJNA606666","KLP1266","","","","Sweden","SAMN14978793","Unilabs/Skaraborg Hospital","SRX8367134"
"6483369981b149001231783b","SAMN14978798",60.3133279,15.3716761,"",9,2011,"","SRS6682816","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816182","","PRJNA606666","KLP13","","","","Sweden","SAMN14978798","Unilabs/Skaraborg Hospital","SRX8367140"
"6483369981b1490012317839","SAMN14978801",60.3133279,15.3716761,"",9,2011,"","SRS6682819","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816179","","PRJNA606666","KLP1420","","","","Sweden","SAMN14978801","Unilabs/Skaraborg Hospital","SRX8367143"
"6483369981b1490012317837","SAMN14978804",60.3133279,15.3716761,"",9,2011,"","SRS6682827","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816171","","PRJNA606666","KLP1442","","","","Sweden","SAMN14978804","Unilabs/Skaraborg Hospital","SRX8367151"
"6483369981b1490012317835","SAMN14978807",60.3133279,15.3716761,"",9,2011,"","SRS6682830","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816168","","PRJNA606666","KLP15","","","","Sweden","SAMN14978807","Unilabs/Skaraborg Hospital","SRX8367154"
"6483369981b149001231782f","SAMN14978820",60.3133279,15.3716761,"",9,2011,"","SRS6682844","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816154","","PRJNA606666","KLP189","","","","Sweden","SAMN14978820","Unilabs/Skaraborg Hospital","SRX8367168"
"6483369981b149001231782d","SAMN14978821",60.3133279,15.3716761,"",9,2011,"","SRS6682845","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816153","","PRJNA606666","KLP1926","","","","Sweden","SAMN14978821","Unilabs/Skaraborg Hospital","SRX8367169"
"6483369981b149001231782b","SAMN14978822",60.3133279,15.3716761,"",9,2011,"","SRS6682846","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816152","","PRJNA606666","KLP1935","","","","Sweden","SAMN14978822","Unilabs/Skaraborg Hospital","SRX8367170"
"6483369981b1490012317829","SAMN14978825",60.3133279,15.3716761,"",9,2011,"","SRS6682850","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816148","","PRJNA606666","KLP1958","","","","Sweden","SAMN14978825","Unilabs/Skaraborg Hospital","SRX8367174"
"6483369981b1490012317827","SAMN14978833",60.3133279,15.3716761,"",9,2011,"","SRS6682862","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816136","","PRJNA606666","KLP307","","","","Sweden","SAMN14978833","Unilabs/Skaraborg Hospital","SRX8367186"
"6483369981b1490012317825","SAMN14978834",60.3133279,15.3716761,"",9,2011,"","SRS6682864","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816134","","PRJNA606666","KLP41","","","","Sweden","SAMN14978834","Unilabs/Skaraborg Hospital","SRX8367188"
"6483369981b1490012317823","SAMN14978836",60.3133279,15.3716761,"",9,2011,"","SRS6682866","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816132","","PRJNA606666","KLP434","","","","Sweden","SAMN14978836","Unilabs/Skaraborg Hospital","SRX8367190"
"6483369981b1490012317821","SAMN14978840",60.3133279,15.3716761,"",9,2011,"","SRS6682871","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816128","","PRJNA606666","KLP468","","","","Sweden","SAMN14978840","Unilabs/Skaraborg Hospital","SRX8367194"
"6483369981b149001231781f","SAMN14978841",60.3133279,15.3716761,"",9,2011,"","SRS6682870","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816127","","PRJNA606666","KLP474","","","","Sweden","SAMN14978841","Unilabs/Skaraborg Hospital","SRX8367195"
"6483369981b149001231781d","SAMN14978842",60.3133279,15.3716761,"",9,2011,"","SRS6682872","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816126","","PRJNA606666","KLP488","","","","Sweden","SAMN14978842","Unilabs/Skaraborg Hospital","SRX8367196"
"6483369981b149001231781b","SAMN14978851",60.3133279,15.3716761,"",9,2011,"","SRS6682882","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816116","","PRJNA606666","KLP798","","","","Sweden","SAMN14978851","Unilabs/Skaraborg Hospital","SRX8367206"
"6483369981b1490012317819","SAMN14978855",60.3133279,15.3716761,"",9,2011,"","SRS6682886","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816111","","PRJNA606666","KLP9","","","","Sweden","SAMN14978855","Unilabs/Skaraborg Hospital","SRX8367211"
"6483369981b1490012317817","SAMN14978858",60.3133279,15.3716761,"",9,2011,"","SRS6682890","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816108","","PRJNA606666","KLP918","","","","Sweden","SAMN14978858","Unilabs/Skaraborg Hospital","SRX8367214"
"6483369981b1490012317849","SAMN14978866",60.3133279,15.3716761,"",9,2011,"","SRS6682789","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816209","","PRJNA606666","KLV1115","","","","Sweden","SAMN14978866","Unilabs/Skaraborg Hospital","SRX8367113"
"6483369981b1490012317847","SAMN14978867",60.3133279,15.3716761,"",9,2011,"","SRS6682790","","Human","","Skaraborg","2011-09-01/2012-06-10","","SRR11816208","","PRJNA606666","KLV1451","","","","Sweden","SAMN14978867","Unilabs/Skaraborg Hospital","SRX8367114"
"5f486605f87f39589391cc7e","SAMN15010588",52.31667,5.55,"","","","","SRS6705305","","Human","","","","","SRR11841913","RIVM_C018709","","","Unknown","","","Netherlands","SAMN15010588","",""
"6483369981b1490012317857","SAMN15063833",42.2942142,-83.7100389,20,7,2018,"","SRS6758553","","Mus musculus","","Michigan, Ann Arbor","2018-07-20","","SRR11910562","","PRJNA635912","SK430","","","","USA","SAMN15063833","","SRX8457123"
"65c229035fef0d59968024e9","SAMN15226415",39.7837304,-100.445882,"","",2019,"","SRS6837072","","Human","","","2019","","SRR12009609","","PRJNA288601","2019EP-00144","abdominal drain fluid","SRR12009609","","USA","SAMN15226415","","SRX8542329"
"6483369981b1490012317859","SAMN15148729",54.7023545,-3.2765753,"","",2017,"","SRS6792061","","","","","2017","","SRR11948725","","PRJNA605147","WTP1|T3-00883","","","","United Kingdom","SAMN15148729","","SRX8493112"
"6483369a81b14900123178d9","SAMN15305982",-12.7639239,-40.9693051,5,4,2013,"","SRS7358690","","Plant","","Savana","2013-04-05","","SRR12650347","","PRJNA517540","Klebsiella_pneumonae_UFMG51","","","","Brazil","SAMN15305982","","SRX9131659"
"5f47d90e64435f11fd744860","SAMN15541512",10.7531,106.678,"","","","","SRS7014139","","Human","","Hospital for Tropical Diseases - Ho Chi Minh City","","","SRR12233468","E3986","","","Rectal swab","","","Vietnam","SAMN15541512","",""
"6483369a81b149001231787d","SAMN15547547",-24.7761086,134.755,"","",2017,"","SRS7014244","","Pteropus poliocephalus","","","2017","","SRR12233610","","PRJNA646592","FF907","","","","Australia","SAMN15547547","Fiona McDougall, Michelle Power; Macquarie University","SRX8742045"
"65c229035fef0d4e008024f4","SAMN15567057",-24.7761086,134.755,"","",2003,"","SRS7043339","","","","","2003","","SRR12267748","","PRJNA646855","E328","Water sample","SRR12267748","","Australia","SAMN15567057","David Gordan, Australian National University","SRX8772877"
"6483369a81b149001231788b","SAMN15567058",-24.7761086,134.755,"","",2000,"","SRS7043340","","","","","2000","","SRR12267747","","PRJNA646855","I026","","","","Australia","SAMN15567058","David Gordan, Australian National University","SRX8772878"
"6483369a81b1490012317889","SAMN15567059",-24.7761086,134.755,"","",2001,"","SRS7043341","","","","","2001","","SRR12267746","","PRJNA646855","I054","","","","Australia","SAMN15567059","David Gordan, Australian National University","SRX8772879"
"65ca2ff1e03504bd4119455b","SAMN15567060",-24.7761086,134.755,"","",2002,"","SRS7043342","","","","","2002","","SRR12267745","","PRJNA646855","M996","Pogonomys mollipilosus","SRR12267745","","Australia","SAMN15567060","David Gordan, Australian National University","SRX8772880"
"65ca2ff1e03504550319455a","SAMN15567061",-24.7761086,134.755,"","","","","SRS7043343","","","","","","","SRR12267744","","PRJNA646855","MISC052","Mus musculus","SRR12267744","","Australia","SAMN15567061","David Gordan, Australian National University","SRX8772881"
"65c229035fef0d56cd8024f2","SAMN15567062",-24.7761086,134.755,"","","","","SRS7043344","","","","","","","SRR12267743","","PRJNA646855","MISC669","Petaurus gracilis","SRR12267743","","Australia","SAMN15567062","David Gordan, Australian National University","SRX8772882"
"6483369a81b1490012317881","SAMN15567063",-24.7761086,134.755,"","","","","SRS7043346","","","","","","","SRR12267742","","PRJNA646855","MISC754","","","","Australia","SAMN15567063","David Gordan, Australian National University","SRX8772883"
"65c229035fef0d31798024f1","SAMN15567064",-24.7761086,134.755,"","",2002,"","SRS7043347","","","","","2002","","SRR12267740","","PRJNA646855","R825","Elseya dentata","SRR12267740","","Australia","SAMN15567064","David Gordan, Australian National University","SRX8772885"
"6483369a81b14900123178a3","SAMN15868307",45.0157576,-93.2512895,"","",2017,"","SRS7252208","","Human","","Northeast","2017","","SRR12508758","","PRJNA658369","ARLG-4174","","","","USA","SAMN15868307","MDRO network","SRX8999550"
"6483369a81b14900123178ab","SAMN15868457",45.0157576,-93.2512895,"","",2017,"","SRS7252554","","Human","","Northeast","2017","","SRR12509088","","PRJNA658369","ARLG-4226","","","","USA","SAMN15868457","MDRO network","SRX8999895"
"6483369a81b14900123178af","SAMN15868768",33.3054766,-118.34323,"","",2016,"","SRS7252454","","Human","","South","2016","","SRR12509187","","PRJNA658369","ARLG-3437","","","","USA","SAMN15868768","MDRO network","SRX8999796"
"6483369a81b14900123178b3","SAMN15904675",22.3797,114.2017,21,9,2017,"","SRS7259695","","Human","","","2017-09-21","","SRR12517468","","PRJNA595034","hkcpe6","","","","Hong Kong","SAMN15904675","CUHK","SRX9008056"
"6483369a81b14900123178b5","SAMN15904705",22.3797,114.2017,10,10,2016,"","SRS7259679","","Human","","","2016-10-10","","SRR12517484","","PRJNA595034","hkcpe36","","","","Hong Kong","SAMN15904705","CUHK","SRX9008040"
"644019af8c9ce520178c33cc","SAMN15941323",27.25,120,1,10,2017,"","SRS8001766","","Human","False","Wenzhou","2017-10-01","","SRR13399735","","PRJNA660205","FK2757","","","","China","SAMN15941323","Zhang, Xueya","SRX9818829"
"6483369a81b14900123178db","SAMN16278273",39.2,-76.7,16,10,2016,"","SRS7465869","","","","Baltimore Region","2016-10-16","","SRR12761590","","PRJNA664939","tcs_509","","","","USA","SAMN16278273","","SRX9232493"
"6483369a81b14900123178dd","SAMN16340241",40.44,-79.97,"","",2019,"","SRS7468171","","Human","","Pittsburgh, Pennsylvania","2019","","SRR12763994","","PRJNA475751","KLP00366","","","","USA","SAMN16340241","University of Pittsburgh Medical Center","SRX9234806"
"6483369a81b14900123178e3","SAMN16558158",39.7837304,-100.445882,"","",2017,"","SRS7589367","","Human","","","2017","","SRR12902680","","PRJNA288601","1802449","","","","USA","SAMN16558158","","SRX9367428"
"6483369a81b14900123178df","SAMN16558241",39.7837304,-100.445882,"","",2017,"","SRS7589568","","Human","","","2017","","SRR12902480","","PRJNA288601","1900061","","","","USA","SAMN16558241","","SRX9367628"
"6483369a81b14900123178e1","SAMN16558271",39.7837304,-100.445882,"","",2017,"","SRS7589535","","Human","","","2017","","SRR12902513","","PRJNA288601","1900179","","","","USA","SAMN16558271","","SRX9367595"
"644019af8c9ce56e8d8c3560","SAMN16614905",43.154513,-77.59168,1,5,2019,"","SRS7625690","","Human","False","New York, Monroe County","2019-05-01","","SRR17431343","","PRJNA673499","URMC_553","joint fluid","","","USA","SAMN16614905","URMC","SRX9408969"
"644019af8c9ce5ce0c8c3553","SAMN16614935",43.154513,-77.59168,1,9,2019,"","SRS7625721","","Human","False","New York, Monroe County","2019-09-01","","SRR17431310","","PRJNA673499","URMC_603","liver","","","USA","SAMN16614935","URMC","SRX9409002"
"6483369a81b1490012317909","SAMN16685814",-37.8136,144.9631,28,3,2017,"","SRS7662765","","Human","","Melbourne","2017-03-28","","SRR12998338","","PRJNA674961","KPN029","","","","Australia","SAMN16685814","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449715"
"6483369a81b1490012317907","SAMN16685825",-37.8136,144.9631,29,9,2017,"","SRS7662777","","Human","","Melbourne","2017-09-29","","SRR12998326","","PRJNA674961","KPN309","","","","Australia","SAMN16685825","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449727"
"6483369a81b1490012317905","SAMN16685826",-37.8136,144.9631,3,10,2017,"","SRS7662778","","Human","","Melbourne","2017-10-03","","SRR12998325","","PRJNA674961","KPN317","","","","Australia","SAMN16685826","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449728"
"6483369a81b1490012317903","SAMN16685827",-37.8136,144.9631,3,10,2017,"","SRS7662779","","Human","","Melbourne","2017-10-03","","SRR12998324","","PRJNA674961","KPN321","","","","Australia","SAMN16685827","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449729"
"6483369a81b1490012317901","SAMN16685829",-37.8136,144.9631,8,10,2017,"","SRS7662781","","Human","","Melbourne","2017-10-08","","SRR12998322","","PRJNA674961","KPN331","","","","Australia","SAMN16685829","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449731"
"6483369a81b14900123178ff","SAMN16685832",-37.8136,144.9631,26,10,2017,"","SRS7662784","","Human","","Melbourne","2017-10-26","","SRR12998319","","PRJNA674961","KPN360","","","","Australia","SAMN16685832","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449734"
"6483369a81b14900123178fd","SAMN16685834",-37.8136,144.9631,8,11,2017,"","SRS7662787","","Human","","Melbourne","2017-11-08","","SRR12998316","","PRJNA674961","KPN371","","","","Australia","SAMN16685834","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449737"
